"HolderAddress","Balance","PendingBalanceUpdate"
"0x401a9fbcaac9add6b9440f556eb822efa81054ba","115,981,633.295668868343418513","No"
"0x8ec64195a860fba2e5b01df2b6793f2641bd8903","115,845,440.8","No"
"0x6924686b3dcd04ae8ef91a3feccc262d020f519d","115,845,440.79","No"
"0x026e6c7161c88d603708f6e4ca226e6d94bd04cb","115,371,185.656373585598659315","No"
"0xc614bd3f0341522bcd9c4dae99e02797fb860280","115,144,728.860426611726454702","No"
"0x6152ec47acfc30160b5e3d34e38a140362e7471f","115,141,532.92","No"
"0xd1720e80f9820a1e980e5f5f1b644cde257b6bf0","115,000,000.000000000939744978","No"
"0x603b15e126a9c1db8b0668e82f5e506b41d53275","114,736,807.641787927435715742","No"
"0x11b4abeb96c28ab81c7166de72d9d39924ca4838","114,664,558.024625448633652811","No"
"0x2b2550f0715f2acbcd9ebe78e27b2d0e1470cc2e","114,403,107.195712226274781877","No"
"0x0767ebefe0bb067dd9314ae6a9865f54a8fe0114","113,359,990.780855824895968671","No"
"0x9ffe162b9b7fbca991840b936f95b40808a1a998","112,732,156.051418005232053971","No"
"0xddf51278890eb0cde873fb7415979e8357d3b0fb","112,412,011.51","No"
"0xb602118d242967b73378d6522795dec2819c7ed8","112,258,804.401548712528665997","No"
"0x53c3134e7bc256a320d10b4f46ca4fef36b40428","111,808,771.507554364391003067","No"
"0xb746578cc9443aba7dd279b994adddde4135dbc6","111,708,103.63","No"
"0x726dbfa46d8b51567b737213671ab9e17276648c","111,383,926.522701452985372558","No"
"0x6e7166ae77ea95c7f246f1184d738518550a0237","110,141,532.92","No"
"0xdf952a3894f422a4765ab34701181f83727f69e7","110,000,000","No"
"0x0b4b828a696348ae54888f22d7b7baac535ee288","110,000,000","No"
"0x28d0c0c52b2764466fc6cd50622df2b3b1a3c509","109,728,944.265448457540884939","No"
"0x79bc6c1d8fc64214107949f0e5a2b1b4ce690b60","109,065,954.2","No"
"0xd83e8ec76f9898e297762567de869315824135c4","108,989,465.921878402281475567","No"
"0xabf566ff26f3679624441e24ca8db84bd46c2cb5","108,582,960.120007566759865764","No"
"0x95daa9207b9df4b313cb8d11d08f54bc2d7b486c","107,880,234.641865849745498151","No"
"0xa86b9334dd7ceaed65746553e0722a5f171a552f","107,759,718.329635434028586721","No"
"0x84bbcdab15beaf1dfe085cba7fbfc3aa2550e3a3","107,660,766.46","No"
"0x97241d07d61874910ace7459eaee04bb859ba469","107,600,766.46","No"
"0xdd16442029d9c9dc337ba7d5c0dfee54acf6fa29","107,580,766.46","No"
"0xa0d4e6501529d25aa3fcd5d473ab859235da49a9","107,580,766.46","No"
"0x2a3a77b570bd059e85461f67636fcf69a24864ea","107,580,766.46","No"
"0x25a6592f1eaa22cd7bfc590a90d56fbb765b1edc","107,570,766.46","No"
"0xe477d49e958874adf948686216c974d59de30cda","107,570,766.46","No"
"0x55a01d085c6a34a76b974e5497d010a4e7e5613d","107,570,766.46","No"
"0x716f178f9d8ee64165b7fd1e49ad7713cc42d762","107,570,766.46","No"
"0x5c13891fe4cf8460f2fba3a3a49e9636c1d48948","107,570,766.46","No"
"0xebf3d7d00ec0c3613a40bf0b27bf1b59ac63c092","107,570,766.46","No"
"0x67b8e83650497999883392ca8f8294a3a0c8c153","107,570,766.46","No"
"0xc9800cd99a9c3e8adf77fc534af85ff63d16ca1c","107,570,766.46","No"
"0x7d0ea266924daf766c494f3e3e3eb91e2bde4b09","107,570,766.46","No"
"0xe65a1f820977c216cc8c5400b6603af690f5f824","107,570,766.46","No"
"0xe47a238367162e597e93aff689c54555d350d455","107,570,766.46","No"
"0xf666611c0525a903c63d97a3af8f970f6d2ec91b","107,570,766.46","No"
"0x1ba997cbf3eb16e7399c9daec17fa60b53f9c13f","107,570,766.46","No"
"0x78fd06a971d8bd1ccf3ba2e16cd2d5ea451933e2","107,570,766.46","No"
"0x70c22349c0b67e8c108929429c1ba1fd5c3da0d3","107,570,766.46","No"
"0x9619c22a991a1bd146788045340adc033bd70af1","107,570,766.46","No"
"0xbfcaceec8a3df8fbd1ab9b44720720547bd17a63","107,570,766.46","No"
"0x44124705c708d39247fc9c6fb29209006e4d9ae6","107,570,766.46","No"
"0x4cabd4929c891408da7917500a6ab36b814cb078","107,570,766.46","No"
"0xade417356ddc679d816fa04a90d8a5c4d516fa6e","107,570,766.46","No"
"0xf7e12a3b936c20a147143b29ef5208a61e6b386f","107,570,766.46","No"
"0x70b210641361d5b059ba9034bfea5a38fd1449d4","107,570,766.46","No"
"0xfcd05d6d3e7bbdea5be822b0463002df9ce1895b","107,570,766.46","No"
"0x63d90997a6fecd302a0630f1e1389c7144136f6c","107,570,766.46","No"
"0x4bb67482ce95ae44ed70433ab076ac587f43d1dd","107,570,766.46","No"
"0x88193fc66f2cab15e03add807d11adc08b5352df","107,570,766.46","No"
"0x66c83a07b2984d41957646954b915f683723769d","107,570,766.46","No"
"0xc1966fa205835f0f3326cfc8c88ccaf5c6892579","107,570,766.46","No"
"0xf00e0eacc8784ef5dca078116779435400f20515","107,570,766.46","No"
"0x2ab26562dd965b483bfe52459b69a2a66098f163","107,570,766.46","No"
"0x4a9a74659292858af20d43a54a1789115f15a0ba","107,570,766.46","No"
"0x5bef17af024df37d6aede8e64a4bd1e7fa4bda8f","107,570,766.46","No"
"0x50cbe94083676cd17f25120807b6fca931978e1d","107,570,766.46","No"
"0x93c6cfcdc5d3688aa3539c2005b494dddf837e99","107,570,766.46","No"
"0x0e714c5ac67fa9b8a9d6daaec3ceb4ba1708edfc","107,570,766.46","No"
"0x9ffd72815950112ac46a7e7ee5f2d98b00d53c09","107,570,766.46","No"
"0xe5859cbc7a5c954d33480e67266c2bbc919a966e","107,570,766.46","No"
"0xb290cf8563092909ae825d6c61216093f692903e","107,570,766.46","No"
"0x658030974f09db0f383497f7c87997bc218dc6cb","107,570,766.46","No"
"0xf762d658531a18f04d86b4410091e8ebae2880ae","107,570,766.46","No"
"0xbde1b08071421aab08bbb3133097a589891c25f5","107,570,766.46","No"
"0x6791d52321ba45d67592e7c27a43261183f24017","107,570,766.46","No"
"0xde19cc8f890dd6163efb92829405d90085faeb66","107,570,766.46","No"
"0xc8d744b4418fd52e6fb540a37fb1b9a8d0204e27","107,570,766.46","No"
"0xbcd4f453c75d29631323728731ddcba8187590d7","107,570,766.46","No"
"0x1e43155529b73c06d62ce4e07e0cafb102eed84d","107,570,766.46","No"
"0x9b62399d633c54587fe6ca4c45507a774eff4a86","107,570,766.46","No"
"0xbd74c35965465512347a3d520deaa32f458e058b","107,570,766.46","No"
"0x619839a5af8cba0657c715fcd3df4bac7f8c93b4","107,570,766.46","No"
"0x898145155949e5252ddc8c3b4ff8142308104dcc","107,570,766.46","No"
"0xf064761d0f28ff4fd85bbbd5c6bcaee390015e10","107,570,766.46","No"
"0xe9e95292f82d4a51ddcb2ff0d240bb2b687fb9ae","107,570,766.46","No"
"0xd2d75e11f7cff7719c3c4ec07dda987073b82950","107,570,766.46","No"
"0xf47e14851901bdf07747a7676f5451fd4e6dbae9","107,570,766.46","No"
"0xd81c047b03a04cc8e8cbbfe41cb50352ebf4f5eb","107,570,766.46","No"
"0x8dca81ebc1394071f3141ff7af17edbc4f6c2db6","107,570,766.46","No"
"0x258d659606d65f3d8293b4af3b7f8e3a3478e880","107,570,766.46","No"
"0x07f80b0b3c054518dde0794bc7c5233ba72286b5","107,570,766.46","No"
"0xbcc3a0911e2b801a461aba9fa6ffdcdd68248d56","107,570,766.46","No"
"0x3710c45d46ad86a868ae03899412b8ab6246f64e","107,570,766.46","No"
"0x0f59c60a22b244ac53360c4ed4b4a4c504ae91b5","107,570,766.46","No"
"0x11ab9463418e47fc5d9fe2a17f662adb19b295c1","107,570,766.46","No"
"0xb62e9f2e6babc43f2e0e38fcf951dc546706b191","107,570,766.46","No"
"0xe557fbf5009ed3d3b2a7b2f75c5bc673c0e4d0d0","107,570,766.46","No"
"0xd676a44e0cbfe328c1dd67195812be6382ddc557","107,570,766.46","No"
"0x01dde370fee9118d49b78b561c0606a0069a21db","107,570,766.46","No"
"0x4fcf1faa1e54763b196dd33c2bc58c060e9e2dba","107,570,766.46","No"
"0xbd72ab7d05b3e4ebc4f8ea662760e530ce39bde1","107,570,766.46","No"
"0x98a1932b1e4a15c6ec0c72cf4e4b6ccf6c495b2c","107,570,766.46","No"
"0xd39a52822736b6e5e1ad657814fdeb1e19ff6c32","107,570,766.46","No"
"0x7a6b9ae0a8a16d2a46492b61cf3714e7c38c9814","107,570,766.46","No"
"0x816a8bc87ac6d3551b95ec5e27f4606ec9019a2a","107,570,766.46","No"
"0x45a005bec6ca9f438c6556dc11051744abf9af24","107,570,766.46","No"
"0xb5603d062861aaf31c27460fc222cdd501e125ad","107,570,766.46","No"
"0xad835faa5e3b201b2b1732ebe8007c15dbf5a411","107,570,766.46","No"
"0x605b6ed531fe1bba8cfbc895451239d460bd42a8","107,570,766.46","No"
"0x3457e4a015cafb741defd812baa8c476b2f46fd7","107,570,766.46","No"
"0x6f96ffbb0f4b61015f517c745cfbe311caef78c6","107,570,766.46","No"
"0x427965869f6dc1e8a1dc35c0ca049b175079ff3e","107,570,766.46","No"
"0x99954f7561577f2f683054c949c839fcafa0ae7a","107,570,766.46","No"
"0x97bd5931358640e1dc27c9d31a6711f70f92f01b","107,570,766.46","No"
"0x3d2e5e81aa19f8e89f8c32015baf377c991ecfd1","107,570,766.46","No"
"0xd30eb4f27acac4d903a92a12a29f3fe758a6849c","107,570,766.46","No"
"0xda03a39cd883fde41ed7d6c3bcf742a2ef37ac6c","107,570,766.46","No"
"0x7e1d52cf27224efaa06cca6fc58d556b189f2fba","107,570,766.46","No"
"0xfd6972254906c2ccd4c325f67dcc1a2ebc80652b","107,570,766.46","No"
"0x024f1f8b3789bfdf9edb47f58a0d7a3afeaea804","107,570,766.46","No"
"0x7b41f235e12ae2d3696caae3f921412d7c2fca2b","107,570,766.46","No"
"0xb4374bd294601a2b69dc6c0de1243f047ebe6e29","107,570,766.46","No"
"0x999465901a7ca2d7afbbebbffac5bca5a038c229","107,570,766.46","No"
"0xe611f1fc579564d192ca238273bee50f0cfd921d","107,570,766.46","No"
"0xee2069bfa636da7f7dd7e3a0c3c7d203ed5ba33f","107,570,766.46","No"
"0xa0210ad38083e3435b03c248c0cf63d91af41ae7","107,570,766.46","No"
"0xd66016c4c9dfe3a2cc9a0aa54bb458cf7cca419a","107,570,766.46","No"
"0x66fb8063867825f0a10a07918e6404fafdfd3f70","107,570,766.46","No"
"0xe05006dc1369ef6bbcfd696a38a573c8c28a8e7c","107,570,766.46","No"
"0xe57e277ceacf59ef7bc6f632545d1651249db967","107,570,766.46","No"
"0x251d14ea6929fc5163db5de098f82bed3710bb32","107,570,766.46","No"
"0x31aca92a364240d72b0f456d7a418dc8bbdedea5","107,570,766.46","No"
"0xcc81f3fbaf04a41c226a12b25877f58703b8c364","107,570,766.46","No"
"0xb3a1323b539de7977b2724feddb0b122c780608b","107,570,766.46","No"
"0x85fa37642fb442a7ba2e41eb62e11a110336fbd7","107,570,766.46","No"
"0x1633759e772236d8e656437f6779ac2ab3bd659e","107,570,766.46","No"
"0x73c409ba4720fedef25745ef8857213c1914c083","107,570,766.46","No"
"0xb1f530f9894e19446b5c6f315b1174d77449bcf6","107,570,766.46","No"
"0x44b06f6a5be52512d0e4b07e2dc2ea72305d2e65","107,570,766.46","No"
"0x4feb5e8b30b355653e27470ef4a1f3d5cd355762","107,570,766.46","No"
"0xc71548bcadc5cdb2a46f1cafd9d20cb87e59207b","107,570,766.46","No"
"0x75256a46e98eb0f9c4eefc197eb3dd88d559a771","107,570,766.46","No"
"0xbfb152a0ef2674507a931f70a237b62c9ea6e673","107,570,766.46","No"
"0xd73459e53f3a6524fc3aaa57571efe10982a1cdb","107,570,766.46","No"
"0x54494b953d6a44a391bff921f8c338d8dd42d00c","107,570,766.46","No"
"0x8e8db32d0c15116ac33ea8d1ae56747b94883e60","107,570,766.46","No"
"0xb1b5d9754a6e7865f9d4c5d0cac2e606828f5ab2","107,570,766.46","No"
"0x1cbc9af7b19c13d492f4375dfb5e65a8bd04b03d","107,570,766.46","No"
"0x0d049ff9e69a3960a33ed27cf63f5b53debc0981","107,570,766.46","No"
"0xabe03f5ab15a0765b05a2754f908f8c3199e81a3","107,570,766.46","No"
"0x9364f457dedc4b4431cb11464b546525ce03bcff","107,570,766.46","No"
"0xdb73dc71ea710c411e42450f89539956076b08e7","107,570,766.46","No"
"0xba189a4f264f5a434b5dcd49df5ab150dd0e54ae","107,570,766.459999999997807505","No"
"0xa461a70a231ea5fc29bef9ec5426261455867503","107,570,766.46","No"
"0x13028b6ad338c0beb37b992f31cdc8a191efcb22","107,570,766.46","No"
"0x29248301f831bdb1a7b5f2912584ff9b9f138de3","107,570,766.46","No"
"0x1331faa77115ce222bc66975fb57f24f520728f5","107,570,766.46","No"
"0xfe274ff2846a414e690606c2ed2ccc4ad6bb9c53","107,570,766.46","No"
"0xefeddf5ffa0976d209db5fddd369fed23465b518","107,570,766.46","No"
"0x5bb3ae5655b79579d24c63883aeee7ab58b20285","107,570,766.46","No"
"0x123d0154ffbe9070561018c12e43b31e87c53fde","107,570,766.46","No"
"0x79fccf0b331cad4f00132901d77e9f8988943060","107,570,766.46","No"
"0x31270810b7a0a76cc4664c76d9cbc48d85bd6505","107,570,766.46","No"
"0xb1e52308cd331a71b7d9f54c03d7f4f92345c07c","107,570,766.46","No"
"0x435abf12f6e06ae4a66a59e1c929f07353600cc3","107,570,766.46","No"
"0x409c8c9ea976ed4914f2e47618f74c5c53d9ce47","107,570,766.46","No"
"0x3ae9c2f5c62a566e94dd1e93375154424008af3e","107,570,766.46","No"
"0xf526ba3e671f7f44c953892c1ef594f6f12d5986","107,570,766.46","No"
"0x31421c442c422bd16aef6ae44d3b11f404eeabd9","107,570,766.46","No"
"0x6cb6b5f592438358704be91208a3a7420caea792","107,570,766.46","No"
"0xbee157c1a64c115d8361aab2542f83d204260a97","107,570,766.46","No"
"0x428ddbc38dc671c3228a8a4eefd83b126e73c238","107,570,766.46","No"
"0x041e1fe38d7de3a10ed9291c44435ae29fb0d2a8","107,570,766.46","No"
"0xdfc7868d30a475f1bf892214bccea4c37d24d44e","107,570,766.46","No"
"0x4accfd0c9b167f04adac7bd9073fe3f443b46f37","107,570,766.46","No"
"0x1fb10dc9905c83a3ca12e53b14fba7e1a57e3ceb","107,570,766.46","No"
"0xe95c621e026c605b80f51fe02cccbfa389689c6a","107,570,766.46","No"
"0xfe10d09ab259074c33d51469cf98b7bc5acbebf7","107,570,766.46","No"
"0xdb46d005c188689c469ff6eaf7db918b7df9ee06","107,570,766.46","No"
"0x846756d912f2167c9a14aeb146e7febb5223c1e1","107,570,766.46","No"
"0x896efb6d8255c5d9380a5b4d095bc80c9cdc8db5","107,570,766.46","No"
"0x4542bc2caf2a8468dead5fdbead3e31a88c8c73c","107,570,766.46","No"
"0x6f1f25b0459685870ee64138af1af01bfcd3ea1b","107,570,766.46","No"
"0x307113549791a23d0688dc03cea1c16adfc69f67","107,570,766.46","No"
"0x253314493cc0ce105df390410ded21634c586fed","107,570,766.46","No"
"0x1a567b84377e64bdab026342c177870cc7410ead","107,570,766.46","No"
"0xcffe6ea1635793cddbba135e97a4bc88d323f2b3","107,570,766.46","No"
"0xec8bb98f7a60a57572fb5721a54c473182f2ae0f","107,570,766.46","No"
"0x3fec9d714694b7bd34e09ea45d4ff070d690c5f2","107,570,766.46","No"
"0xbbbbbeeafeb67500d974ed44c5cd10dd91c1ee7d","107,570,766.46","No"
"0x331b4a1242ad6a794ef127bd61fe57d7bdfdbb80","107,570,766.46","No"
"0xb56649f21c9e87d9ef82d799dff794b0d82f4b8c","107,570,766.46","No"
"0x799a9cea30e7bd9a7671b920f89d27fdf070c786","107,570,766.46","No"
"0x0ef07c7408f73653f86eceb8f1ee1b9f0d0f25a0","107,570,766.46","No"
"0xbf7f859aa324fdb7c481c4f03394cbbdc87ba342","107,570,766.46","No"
"0x58a5bf77fa3d24416a1feef86a381fed9dffc95a","107,570,766.46","No"
"0xd35add00d45e8a3e0b7c1b67496662e4cadbb0f5","107,570,766.46","No"
"0x93b0d0ee6a7d33bacd2a084b8be524d4155ff1e2","107,570,766.46","No"
"0xb7955371b9c120af9abf0041580c46896eec30a3","107,570,766.46","No"
"0xacca5fc913a41dbf6a0096eef9a75b4a677e0f13","107,570,766.46","No"
"0xc2eb6aae15f4afe907283bc603f8156b5309c654","107,570,766.46","No"
"0xa29cca54c47ce766a544236177c00015616b5676","107,570,766.46","No"
"0x1f47fdb21724b503dc262d8a3a3783f1339fb030","107,570,766.46","No"
"0xd433fb5a905df485e82d76b6e1f97ff69fcada30","107,570,766.46","No"
"0x6d89d136738da6af922d73a9d5c279a7ee981d01","107,570,766.46","No"
"0x7056b2ce1cc837667857a26a7f2b9939faebf59b","107,570,766.46","No"
"0xa7fb1c0522a5757c59383c6961e7217fd0fd6a06","107,570,766.46","No"
"0xbe4178a7c8f9c4afc142dab2880261c7dd7d7fb8","107,570,766.46","No"
"0x45e242d494624a12e0ef4a05cd86bf78658c64ff","107,570,766.46","No"
"0x3815b87b355a7af24bde3dce518ed255a82ad11c","107,570,766.46","No"
"0x7359b4ade5120c71af13f0e2658c1c47105f1dda","107,570,766.46","No"
"0x5a6d5420e6cbdd614f2bac050bbcd0cc5e186f9b","107,570,766.46","No"
"0x42b046ab4e2f58df183c14614cce97794a7e5f8a","107,570,766.46","No"
"0x3164ed5b9d37ac9619ac5895ca33f308ab02a053","107,570,766.46","No"
"0x7622a0ac690056e3ba5d2b07a64691de7ed0a59e","107,570,766.46","No"
"0xdbd4b0064a90a41dd13b1cd867fb4158c97952f3","107,570,766.46","No"
"0x36a516f406414583888b5c7c773388ff4655aaff","107,570,766.46","No"
"0x01af3890a0d5959e7be102da3d26db667f13ec40","107,570,766.46","No"
"0xbc4262586e103cb07f599507215ed5cd955c97b9","107,570,766.46","No"
"0x64fdac4b934b3265133de553c2423ec5153b25cf","107,570,766.46","No"
"0x0cc376ec3faa9c17ff1f791343ad1b1556bde19e","107,570,766.46","No"
"0x65e46516353db530f431ee0535047c00e7e07e5f","107,570,766.46","No"
"0x474fca0688a1825256c2f1cb7f6443d349aebc41","107,570,766.46","No"
"0xfcb49314d478fb81cace751a73272f1ba1a15b01","107,570,766.46","No"
"0xb07be2f3b41caf8ebbb911b3786d5ba9b7ae057e","107,570,766.46","No"
"0xb8734ef7582c02138e51a375037b493b1665d3c3","107,570,766.46","No"
"0xf873626eea8a8c2484329791a2fad002e97422c1","107,570,766.46","No"
"0x84c3b4de853f2163bcb8a94f97249f530d0eb81c","107,570,766.46","No"
"0xb541ce193035d1db232086d7ea57b25cb0dad016","107,570,766.46","No"
"0xf03ac1c85d9f3aeaac15f03e60a44bdd0353fc22","107,570,766.46","No"
"0xe12d140c5a9865d13902e601b635be91ef9deaf1","107,570,766.46","No"
"0x9817ddec63f0cb557021bbe24163ca1a36ccc0e9","107,570,766.46","No"
"0x969a5a6e562c2915a8c17c9e6677116364044395","107,570,766.46","No"
"0x8a5d546d0d9269770faba8cfc2d8a84fcd93c231","107,570,766.46","No"
"0x4faff5019d5e630d5b67d3d4dcf0e6d15f41924c","107,570,766.46","No"
"0x3fbd15e2653b63bc33bd18a0102d8ff13490c86c","107,570,766.46","No"
"0x10bec577c28702e5d798d2a9e5bb9f81f45631e7","107,570,766.46","No"
"0x48597ae43104834191fa2d618ab037a922779574","107,570,766.46","No"
"0xe4a8bece92d6873732789693b04cc9c3f30c4524","107,570,766.46","No"
"0xe9705ce70fa9b239ee6888748dd7be45decf1925","107,570,766.46","No"
"0xbde5567214ef9fd64daaf836b99728834cb2d60f","107,570,766.46","No"
"0x5c7a9f47b765471173046c1ff98a4ebbd717f51d","107,570,766.46","No"
"0x1e3918dd44f427f056be6c8e132cf1b5f42de59e","107,570,766.46","No"
"0x9c2c1cfa4919127b1276710f071de343ecea6778","107,570,766.46","No"
"0xbaa38f22d241b1255c1c9c817b3dd82240f622df","107,570,766.46","No"
"0xd959c1485aba5df9c1ae156cc00188ce512a0e5a","107,570,766.46","No"
"0x0cbb2ca21d50e9a75006ab14fdc6064857b2d465","107,570,766.46","No"
"0x129ea09540157e313e45a12c3fb28d6682b8e07f","107,570,766.46","No"
"0x6a52c50ca245b9c36f5b70c526d5290141367063","107,570,766.46","No"
"0x52e95a2b8746ba00573728ead9ab8ac9f4ad3cf0","107,570,766.46","No"
"0x6e19ce8af8c4eb668840680a38c12fd7390cdc42","107,570,766.46","No"
"0x025f0a778abc488e0f3b7a2b12e6499f83bf2d6e","107,570,766.46","No"
"0x9354d6161ad4d9dbd02208c61256c2aeb88658d5","107,570,766.46","No"
"0x586d18dd21289d25f06c8795930bf18e3141b314","107,570,766.46","No"
"0x97735db6fbbc87eb32ac63b28510ab5da2829a52","107,570,766.46","No"
"0x44a9b3138170bfb72504407320c8732cb0d0b51a","107,570,766.46","No"
"0x974135add5a1b9942dccb3ca9a09a623c1b885ff","107,570,766.46","No"
"0x640cac5361662952d8caba7936096d82f65ffe14","107,570,766.46","No"
"0xb6e5efdfe99efc666fdccee9f9098070922b073d","107,570,766.46","No"
"0x5fcaa5f9edbe95e73bf9ffd21a1bd8bb88248335","107,570,766.46","No"
"0x050974aa9507ac59d4f9c2b806b80f85e22d2dfa","107,570,766.46","No"
"0x99e72089f2cd2fc8d229b6f10f14e5c800d37164","107,570,766.46","No"
"0x46a0aa61b9f2b28429bd3da213b61d5d8563f363","107,570,766.46","No"
"0x261a51297a2ccec979c0f492369a55e4b9d7d840","107,570,766.46","No"
"0x428cb182965722443a1f0ebfa14b63be59f53cd9","107,570,766.46","No"
"0xafd1e0562c91a933f4b40154045cee71939e95ea","107,570,766.46","No"
"0x4faebf12a91f2748d325c3130d76061eb10689cc","107,570,766.46","No"
"0x7c92c73083a6f4e308935e0cdcaaac65d26bc3c6","107,570,766.46","No"
"0x7e9844dbe285f478342a4812d9e80352088ca31e","107,570,766.46","No"
"0x455e69883fd10158bb1b69abe6f22859948a1971","107,570,766.46","No"
"0xcd17f568f26181dbb508837fe12fd862c7a138d7","107,570,766.46","No"
"0xe348e9eece57d34b2351adfdbbeff0340da95b8d","107,570,766.46","No"
"0x90e3aa9de51dd751d9195ce6868079add56b88d9","107,570,766.46","No"
"0x1e137113615bc63ec4c5277e23b43f56af4861dd","107,570,766.46","No"
"0x4328d5d49db3d1824a9c3a52013057e7cd5edc12","107,570,766.46","No"
"0xb798121ab4ee44ab4c2ff35dc502eb1baa5bedb7","107,570,766.46","No"
"0xeba0b9844f174258cc81b4b4ffa9fba80a9b4138","107,570,766.46","No"
"0x9cf25ce1666e74602fb408726f84b28531a2af48","107,570,766.46","No"
"0x8a6961e70f15c308b15dd84c9cc319da8fbb6fdd","107,570,766.46","No"
"0x4978393a61f3561c5ffc83e173401fc47ef1d6b3","107,570,766.46","No"
"0x031167779bcaaf298d114311d4e42edeac92c29e","107,570,766.46","No"
"0x57aa00b312ca24cdec86e3344f4556f44e062402","107,570,766.46","No"
"0xcb3ffb8a5dd1474958a19ea6195f71f7a713daa1","107,570,766.46","No"
"0xc550ed8bdf555b5eb12fe0428cb3840eb6e56280","107,570,766.46","No"
"0x7928200b4f3b8e0e2d889586ed544fbe9083304f","107,570,766.46","No"
"0x40bc16b1303dbe105209df8f081aecd39a381e5a","107,570,766.46","No"
"0xf1193acf34de2dccb5903cadfae1429c2010e381","107,570,766.46","No"
"0xaddd0d485bd3a63f5500fb64714d0fa3d54f481b","107,570,766.46","No"
"0xace718e1914f4824a3832fdf74d5279c168d53c6","107,570,766.46","No"
"0x486b90d442f4319fc8a19b9c4b75c9857196e6d4","107,570,766.46","No"
"0x9e515f9a14ddd3ee9625741c70281dea4c76b4de","107,570,766.46","No"
"0xc53699d3fb9cc24169261c5c36bece567320ce90","107,570,766.46","No"
"0x2636e0c94766a84cd847cc12fd22f0ee29f89665","107,570,766.46","No"
"0xf3e17e935a691ee290f724dc8645db20dee82ca5","107,570,766.46","No"
"0x3b90eae95113c07d21c9c93a4d036dccaca902a4","107,570,766.46","No"
"0xc1c3a9c270b58260ed57eeb53f8bfe51e0b18c05","107,570,766.46","No"
"0xd0305ce406ffa10071a6096e9b1f7934851022d8","107,570,766.46","No"
"0xe7357cf2e07f55fb2f5ca79716f65e890221d8ad","107,570,766.46","No"
"0xf8b7179b8e693cfba47861ae8ca08e2e33a8a863","107,570,766.46","No"
"0x17ee0b5ca254ddf44cf487a1a2b5d4a8f549c93b","107,570,766.46","No"
"0x55a103bbac1f93694a460353c59301c259cd4064","107,570,766.46","No"
"0xe0bdf87c7692a100c43f7100245b2b194f41f309","107,570,766.46","No"
"0x66ba0a5e2e2e4610c047ea16866e8a864e941bfb","107,570,766.46","No"
"0x7baad6cfd733eb5ea92c76ee037233b3c891710b","107,570,766.46","No"
"0x94118a8ec9d7e602f54dc8672a71e6ca6cf41bb0","107,570,766.46","No"
"0x417668bcb53f9fc844ad1632427471ae03355d3b","107,570,766.46","No"
"0xb9eb742eaa01acfa6c8b60f1552c5ac356c1537e","107,570,766.46","No"
"0x46a9d7b2e31b73f862b251a96ef2cea7f0a9a1ca","107,570,766.46","No"
"0x7b953c71d6b3cc0039149372f4ab02a807d7c672","107,570,766.46","No"
"0x7443e57a7d4df44fe6819dd76474ba9c3be3c81d","107,570,766.46","No"
"0x5c4bf385590c6aebf035cbc80e9d28aced112055","107,570,766.46","No"
"0xd18d12caa5c50409f3e9595476724908899fd2e7","107,570,766.46","No"
"0x8cf885f7eb6d899e95f5b686fb1d37ce0b4c8082","107,570,766.46","No"
"0xe1608792b480611d3fa948cc9c0ece1b390d3a17","107,570,766.46","No"
"0x1769ae3c89ddae086f6103243f7a543c18e21416","107,570,766.46","No"
"0x0583a5686b1fce27f63b7e142ae0a5bc906b2377","107,570,766.46","No"
"0x5cbc533b539969e4fe0b8ef14f8d187c86e22cf3","107,570,766.46","No"
"0xa04085d3a696e8ed194bee4ef39b5d35b6fee493","107,570,766.46","No"
"0xc5f28a46d364daa70ff666925465ada12c23b732","107,570,766.46","No"
"0x7550f9aeaa91535ec4934566c2de24c3f65ef470","107,570,766.46","No"
"0xd49e004e951b621acc6ae8e1eb8fe5fd54eca0ef","107,570,766.46","No"
"0xdaf1f46391c5ca2ca8c0f966774bcdb062f1ff4e","107,570,766.46","No"
"0x4273af94c6e7554fd03a325d4c14ae656e5210f6","107,570,766.46","No"
"0x7a9f15fd70e128af57b5ca449b703170d2402583","107,570,766.46","No"
"0x1a78fbe94576de9bc17aa01223ac1d1261d542c9","107,570,766.46","No"
"0x0578944c0cf5f70f360b8b6c5527669f7b804547","107,570,766.46","No"
"0xbfed018f2246a6bc058b085e5c17705a0418ff9b","107,570,766.46","No"
"0x5d3767cbb9fcfc15f0614d3c117a50fbe12bc021","107,570,766.46","No"
"0x91fa42321e7f137e446b5410be5f3e77015df58c","107,570,766.46","No"
"0x29a105d4a199bad225610e7527c3978dc06c0193","107,570,766.45","No"
"0xb5e564e3578e43c43103a196540a7f80d6eecd42","107,570,766.45","No"
"0x136d06cb3f84b51c25e66f8fbb3791b50a26edf6","107,570,766.45","No"
"0x3d4714e10f17a17bc4d2de4c5ee0cbdf07de351d","107,570,766.45","No"
"0xf433bdbf45ae8396805f5882c9f395b246e62af8","107,570,766.45","No"
"0xb86208b8f5d5778b14a64edae3da3b21419cc87f","107,570,766.45","No"
"0xc844bb1d41c052d73f002080f19c17c9e5545291","107,570,766.45","No"
"0xd1cc2bc52b0bac0e6eb1abea5e283cc3e76e0057","107,570,766.44","No"
"0xf3bdab3d0c2cf48f82bec83b8ce6e98c706e0a1d","107,570,766.44","No"
