"HolderAddress","Balance","PendingBalanceUpdate"
"0x2051f058cc72e39c511a87fc70b5c8ffa1e928d8","46,916,958.224657662251262704","No"
"0x6f45f308fc8bb691a665eae3171d72aa3020ba52","46,884,080.91","No"
"0x8f57948779195cc2eacaa0633efe093085131ee9","46,843,545.277697962854322312","No"
"0xe786810dbd4b0c9862059a766d834df50fbf4e1b","46,813,690","No"
"0x5d082946dadda4ac0259c4eed8dac62de97078fa","46,758,947.393901083360992096","No"
"0x486eaab71360a0e7bade22509a86815b1a2eada2","46,720,102.829624919718398361","No"
"0xa633dc12fc5e436fde0fc8c343142894dc077a03","46,642,570.662703028682124543","No"
"0xa669e7a0d4b3e4fa48af2de86bd4cd7126be4e13","46,624,788.382048034253872558","No"
"0xacc189c4b059030ed4105996faf1a64da62ca465","46,463,241.869116414694739653","No"
"0xb7a88772f5bf81eae6549aa3d29b6ba4f62e71c9","46,345,764.590703548984423176","No"
"0x29dfa5e97b38069b5cbe4858484ff20e1b3f0ab3","46,212,900.753791386346510635","No"
"0x4d42d679cc113ff293f96e1b820209c661ee32e6","46,180,790.670945662397422405","No"
"0xde21088ceadd96b930ee7dd136e0bc5c192377ba","45,868,345.393647255656261064","No"
"0x478680c5b1c6378451debafcd65af4827236dc3b","45,788,889.94","No"
"0x350cbb6e8cb8424f15d5ee211dffbede125d8268","45,486,838.999624381825666467","No"
"0xdcb8014b9c45eb14a0c2bbbec834bd93bd41cdbf","45,483,774.959106445248879117","No"
"0xb84aded68c3edf174994554ca1638e154ed6182c","45,476,849.684435761162085389","No"
"0xc2065e8c845448b6fd7a3ad168918f2ba6e9d45f","45,338,003.743520186572490423","No"
"0xfc7af206e1a69f7886fb47ff8e1287fff4406d03","45,277,270.694849541466988736","No"
"0x91e3d63b94738868b1f481f4e9989e00cac76d69","45,207,259.905090629226918704","No"
"0x61db19af4a5599ac512ea9f18d89c73bd3211f6c","45,164,158.845495542063640534","No"
"0x790d0925bf33dd638573ba731f88061629e4efab","45,158,754.94","No"
"0x922342e048e56edc6a0d0bc0916817a109777c26","45,000,000","No"
"0x6cabb34d15022a69fa2e4f7e78a5ea5947d2bf6d","44,920,522.548318639924621516","No"
"0xf1ec4124de332b689acf78f39b25719dcf69f4f3","44,861,837.521852604265784174","No"
"0xe05cdd418090efd563da3580d74be1806514b8e7","44,709,085.743630989869528842","No"
"0xe6452f38b9647e8178e615273e46ef38572aeb21","44,521,368.216203438181248513","No"
"0xf60f06f9be1d33bcaad1bd70f7b72146c7296ae4","44,498,703.951153437963567275","No"
"0xc72f22db55f30f795b468d5ebc0e6ec573574698","44,477,283.65025349688487273","No"
"0x640d8591a465d4828fa399b47821c7305b1db21c","44,363,603.236322922758440995","No"
"0x64df6e4a7612d07ec4feb4ffe7a3f54ff4452d5a","44,360,000.6229518673726115","No"
"0x6a6c3de7381e57826dd336702524e47e33c0e051","44,341,607.037984259239900029","No"
"0xd301934d883c0d68ac913ddb679f1ac9e62c74c4","44,327,919.871117499160405722","No"
"0x07d752885ea2bf30947e670bcd3bd2309d13e56f","44,252,789.489372113509650386","No"
"0x44376b6efa09f420846d36efcf6470d527e91256","44,215,030.183293989639132719","No"
"0xac7231e1df0ad458cf9a8de6d755c728de878e7a","44,095,816.652152976531045528","No"
"0xe510f124fa7f198587a759dba9c88aa7c398e888","44,090,917.94344057059890926","No"
"0xc29d7fe198328a424b2113c91bcaa843d10e2c3c","43,926,916.25","No"
"0x050b3cb24e35d44e6101106c22ffc728c12c43fe","43,711,506.322066346887390118","No"
"0xa9c538ea7cec8e2e2dd9e869a36af086f657708b","43,678,440.616294607180133004","No"
"0xbbcc2e027a065d7c4e1fdca27885b1783348448c","43,260,196.276794096955948966","No"
"0x7983613bb3c068bc23f5741174daac8abdf469e2","43,123,815.955846026258541871","No"
"0x10ec48b5a613d687215485543d60d05fb7487741","43,028,306.59","No"
"0x62a988469013b6c9201cdb60a0161f07db91f958","43,028,306.576","No"
"0x11f47d8d3ef70b4bbe12124c02e7c2c02b792803","42,990,914.109039839035550095","No"
"0xcdedcee9c46284667997eb4d29f8427b696da3df","42,887,905.096769803368487329","No"
"0x449ca933b7fb79178692fa2ea228e7fb8d53bacc","42,887,605.031787505923812972","No"
"0xe1cbfdcc49354e5b059d70bcd422db0098532f63","42,771,550.695464690677400242","No"
"0xdbf01330c8cfcb1d130c0da48ba921b997184bae","42,768,364.826942503173250593","No"
"0x8998afc3eef9eec517031c414b9c415b3a5de1a3","42,709,424.170317589571681812","No"
"0x971106acef7a7d377cd5a58af4f3a059bf40f9b9","42,633,231.790692239721211705","No"
"0xfa762189423074d2dfa7267e22525c5aebae5f6d","42,304,780.316644201972551162","No"
"0xa8e8bc6874bcc22cbdea53364d5b9f06165706f2","42,256,371.811890181114891516","No"
"0x4192f2967e7d8573cf7303efa452b187ccb9616e","42,124,759.153653266955101425","No"
"0x9fd8cd16acd5adb7328945dbb795bd7d9e34fed9","42,071,259.367750479351689684","No"
"0x82941d9494e76fbe81cd6882b9881bade50a82a8","42,023,302.364476547516236581","No"
"0xc0518702224a9753de414ed075345c4296452673","41,779,618.937858407119183134","No"
"0x99060737c0655b7d1e708267bc5add8c03866f72","41,723,161.209529720556591599","No"
"0x708fef0ee475f476fa7d2405c3ece78bdcdec899","41,703,575.401637967973710992","No"
"0x3b74cc07983a43862f3824c657f195589fa71ce7","41,503,925.492007828004010313","No"
"0x56179599c617d545e11465fe93a34eae5764d5d9","41,423,243.43","No"
"0xc7261ad2a066c4303f8ce8ee0203e1a452aeac30","41,393,871.979283316057893694","No"
"0xe04f0cd81f0f5704629733f5e160c4122922c715","41,393,371.71","No"
"0xd209e78e0795b776ef8c66a013a8314d43fd1fe9","41,383,371.71","No"
"0x8025b593f8bc3e29d611262636d8be061f1004fd","41,373,371.71","No"
"0xf8a7e398249ed8514adc02547cb492857c6ab18c","41,373,371.71","No"
"0x724bac5f4c840b976c981ccc795372520009b425","41,373,371.71","No"
"0xbeb8fd4683595145189b8a2b6168a711b4d44fc6","41,373,371.71","No"
"0x2689a63f95a5abc02374bf9f51cd2f60874e60e1","41,373,371.71","No"
"0x3fe010b7356018bcbe4cd4f578ea7cab36756962","41,373,371.71","No"
"0x57a1f7b8334a7e6fc4f923d1cc1a6be6aadbdd5d","41,373,371.71","No"
"0xffe62622808840fb235c29a09f11c89993bbe892","41,373,371.71","No"
"0x8518bf1b8ce034efbdc587b817b05e8541911ef4","41,373,371.71","No"
"0x2d3fe453caaa7cd2c5475a50b06630dd75f67377","41,373,371.71","No"
"0x06573db40707710d991b2519ca9b5c1a6c5c1efa","41,373,371.71","No"
"0x636ad56814bf98a62368a0d5f11f6d4161f4d720","41,373,371.71","No"
"0xcae636fe0882f339eca6080b65a614c72af99c95","41,373,371.71","No"
"0x80a67864916a33abfb50b04397f37fbc2de2431a","41,373,371.71","No"
"0xbd171b54a459b4270eb87e254f95e7b2c84ec4dd","41,373,371.71","No"
"0xa5c79c2ee6b85d76a11a49a578db6b02aafd4e17","41,373,371.71","No"
"0xe7d04a082494ce3640c17f9015f2fc053e550688","41,373,371.71","No"
"0x9a53e4aada43590283361a6db75bc3023c3c7a5c","41,373,371.71","No"
"0xa3e51498579db0f7bb1ec9e3093b2f44158e25a5","41,373,371.71","No"
"0x77c9e7fb52872e51999d7124a3d329c044ba9bcf","41,373,371.71","No"
"0x230bcc4671aacd335be3ab14872edb3eccb72e59","41,373,371.71","No"
"0x55ce30da603b3f3430c0a2782ce5e0ade8318c84","41,373,371.71","No"
"0x6bfb31cfd94935672dd84643c968c462df46e2a9","41,373,371.71","No"
"0xbaafd4f8e438542005299ae32be383d97aae99c2","41,373,371.71","No"
"0x4c710b38199f589dd769d36ed52b6d0170cb83ee","41,373,371.71","No"
"0xe7294532fc0127478d5a32b73588a0f6e9c3c5b3","41,373,371.71","No"
"0xe9f76e57388cf5ab613a1671027109188cf7789c","41,373,371.71","No"
"0x5ca529d3016455b324179917c88f59180eff7b6f","41,373,371.71","No"
"0xdcd98bb6b43065f70dd3bff958a8c90bda8e45eb","41,373,371.71","No"
"0x5b80e49bc52e48641de9343e8fdbe06d83fdb540","41,373,371.71","No"
"0x65d75354e92c6ce932d1ea287b76df15b67c023e","41,373,371.71","No"
"0x9f5a95e48d010beed3b578dc378b27d8a49fe491","41,373,371.71","No"
"0x568b8f9bb1260030f313c34a37b6da7d40a58e71","41,373,371.71","No"
"0xd94da55433369cb75283ab5deac0158b6b7e2ca9","41,373,371.71","No"
"0xcce53bcd8c1195a56a8f9391b68a052f59eab123","41,373,371.71","No"
"0x3f95fc3fa94caf9df065b2db6227be6e735fcaa1","41,373,371.71","No"
"0xdb778fb284f2c25969768fbdb71c2a620ba03005","41,373,371.71","No"
"0x8eb0aac0b8a72d9244cc5b6de1e97faa6ad6ef80","41,373,371.71","No"
"0x37c12480d55cea4aa58f9c5d53f6e4b25c768a81","41,373,371.71","No"
"0x7e5ff43b9b1e77ab7fc73c1fc8a13c6159f8ec6e","41,373,371.71","No"
"0x9b076448da9618aaec261eb4cbd9063cca456962","41,373,371.71","No"
"0x8b5a2217b7935a5f1485b90db85430c31b6d70f8","41,373,371.71","No"
"0x3a9eb2d9ef30e121f6fb4a0e4d3df3175381d2eb","41,373,371.71","No"
"0xc6ae76e7b896c9a070d735ed7666c9a47ef90d76","41,373,371.71","No"
"0xf43636d9c17bfc9dd8807a57ebce2240d864c119","41,373,371.71","No"
"0x5a49d30d54d0f05b76b6e65f42d627da10eaf0c1","41,373,371.71","No"
"0x51ad1db815ccc9de24e7c861c7f6f815db2b8acc","41,373,371.71","No"
"0xf5e1b2a1b6aa1e397b875dd92af43db94ff810b0","41,373,371.71","No"
"0x036fea042993eba9cbd0bfbae5c325644230e292","41,373,371.71","No"
"0x92a293f563872671750060ab5935e1117c3f7294","41,373,371.71","No"
"0x565c9ebd5083ca4c631ecf632bdab005ba4bde08","41,373,371.71","No"
"0x7fcb31ad280ffb85221634d70966fd0830ce2271","41,373,371.71","No"
"0xa9750713b521cc39249b8022873710686a0157f0","41,373,371.71","No"
"0xd344860357232425f3933d0038a3d4505015987f","41,373,371.71","No"
"0xed66ad648fdaf2da1afd64759e9f3112fb8b8c6a","41,373,371.71","No"
"0x8c5eba202c6ce4f59c48ce09f829de93d86e5d14","41,373,371.71","No"
"0x0ae63abf7f2200308924cd3604fdb52bb5925c73","41,373,371.71","No"
"0xfd211ee23506e82938c88dc140e2d88f851e2039","41,373,371.71","No"
"0x7874aa25922877df71984e763915b1aa653a79f3","41,373,371.71","No"
"0xaff378d6ac13dfe6d204c6568c92a63a86a568ff","41,373,371.71","No"
"0xfc179549d061fbcec93bcdaabed4f41cb1ae8c56","41,373,371.71","No"
"0xa4cb94df666f87ef4b1828a470ce3246a2d5426d","41,373,371.71","No"
"0x5ff21568b27daca47cf43055e49e8dbb84057910","41,373,371.71","No"
"0x9a1e10f7c001ffa131dd54dd7dd34d635ed71bd5","41,373,371.71","No"
"0x4c8c38b71e200cee7101e034bd60907532411970","41,373,371.71","No"
"0x8a242642b4ae26562d674c43dff7e281baf9e25d","41,373,371.71","No"
"0xc0a4814f499686080d4fbf8aec7d9c797f8a27c8","41,373,371.71","No"
"0xcf411a49f7e59e583073307f835a1e7713cd7887","41,373,371.71","No"
"0x241235cd94b5ca3c816f448d7678635d836ff1b3","41,373,371.71","No"
"0x2e767071293822538a84072aeb20cdabdcdad4bf","41,373,371.71","No"
"0x24cd3b5d03d8d096ce0ace45f1de56e3922aff9a","41,373,371.71","No"
"0xf4ff91bd202818be22740d78bef9cdceec285a6e","41,373,371.71","No"
"0x5819f5573a00b5cd8426997f586f32af8e1dc054","41,373,371.71","No"
"0x580624981e705715a9ca1cf0c84f8c7160cfd5c1","41,373,371.71","No"
"0xc41e8d76cca145943b63f16e0aa1e31a1d50582e","41,373,371.71","No"
"0x0e1de4f7ec2836da7de9e346fe18a7cba422737f","41,373,371.71","No"
"0xe126b3e5d052f1f575828f61feba4f4f2603652a","41,373,371.71","No"
"0x2eb1e0bedc6cf3f7cb450c048750f53966017845","41,373,371.71","No"
"0xa1cacebbdc63cf6c98f04849988fcb11aa8c201a","41,373,371.71","No"
"0x78fc8aa7bb4ee047257a245ca590fac4ae4aa97b","41,373,371.71","No"
"0xf85714ef4e66c76de3a89a4dd47ed77cce64d7c7","41,373,371.71","No"
"0x91d5afec32c6af4b06e607109521afca0601e744","41,373,371.71","No"
"0xe84a012d8fca51ca53afb597b3aca4155646de5b","41,373,371.71","No"
"0x6ba28cf9874777eb9d6db77dcdeb82790a52b9a4","41,373,371.71","No"
"0x4f52006cd30ad33bc88572f4f68cca6fc92e522a","41,373,371.71","No"
"0xf16a2039b324ecbbfcb193a6d9b6c7830768f3c0","41,373,371.71","No"
"0xb82b29045976bb2ce829e37991387f5f30a97fc2","41,373,371.71","No"
"0xb2e1515dfe9bde106299c33529c582e5388d195d","41,373,371.71","No"
"0xe4b40bb669255adb0eda3b20954c5e299a38d912","41,373,371.71","No"
"0xa76b00d8fe77807edc51a87dbceabb623701d9d7","41,373,371.71","No"
"0x30fe98bb8d1c1d34e8055b3e3124eb8d0cb33aad","41,373,371.71","No"
"0x104562bfddade5f08582ecf2a4cd61a3759696fa","41,373,371.71","No"
"0x8dd36356fa30621d3ac241f69eae5b294361dc7c","41,373,371.71","No"
"0xcf8d740a99d3b4a433585998d6d2968f1526f3bf","41,373,371.71","No"
"0x4561f057dd48f4180fc484e75241450c3d83c4c1","41,373,371.71","No"
"0x47068f2bcb384f4a8fda2373030e7cbf63375076","41,373,371.71","No"
"0x0ece836da64c4fa26f6b3df4396cd213a8de04bb","41,373,371.71","No"
"0x44ad17dd2ee4b5eacf665325d4f34dea6dfd23d8","41,373,371.71","No"
"0x46d535b57184050a9544e56bd280b0a12bf61dfd","41,373,371.71","No"
"0x26f18f749ab7e99fa3d15b92f8fbfcf464a7d815","41,373,371.71","No"
"0xc7cae57502d1241d441522c3a26c666bace7fb4c","41,373,371.71","No"
"0xb689ba113effd47d38cff88a682465945bd80829","41,373,371.71","No"
"0xb6b8ae7db183a1409719e9e63cbc555be7fd8d1c","41,373,371.71","No"
"0x8c0e1c1b7ca56cbf74b88de1c07e0a7216ee90b6","41,373,371.71","No"
"0xc9acab7f983033b643bc7336b3a21fcba0445113","41,373,371.71","No"
"0xcbe3b686c1c8037892211b37f51d1d04d1bebb51","41,373,371.71","No"
"0xb409b683523b14366e608bd1fecd62179afd0010","41,373,371.71","No"
"0xc99ea62138930d2cab9781215db0e56f887e4a6d","41,373,371.71","No"
"0x29dcdba3859d345119276dae8a8b1c4e1ce3d018","41,373,371.71","No"
"0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f","41,373,371.71","No"
"0x73239d66c237d5923a7df2d4e1e59fb7432c7826","41,373,371.71","No"
"0x337ab2c4e48b8b65da792c22665282184f9e5aa8","41,373,371.71","No"
"0x386b4ba873a4f423ca28a4df1b2347ca949ced0e","41,373,371.71","No"
"0xbab2b2119be4564bc01acd1f0e42fe1ebf6445ac","41,373,371.71","No"
"0xe8215b1c82bc3ac81bbcefbe6762fdb880ffb351","41,373,371.71","No"
"0xb85a2bbf5e3200a1957121b2e534a450deb5b741","41,373,371.71","No"
"0xa693c2e2e8878af52b753dc72fc28218a640328d","41,373,371.71","No"
"0x560317a6ff1e854c32c4c8fbb394fe9c695f75d6","41,373,371.71","No"
"0xc6ee516b0426c7fca0399eaa73438e087b967d57","41,373,371.71","No"
"0x1a8c3de2693bf53b28b56ce7a8b924952e1baa1c","41,373,371.71","No"
"0xa855fdb57e7a1d84026ccf1825d81f66177f21a8","41,373,371.71","No"
"0xa3eac0016f6581ac34768c0d4b99ddcd88071c3c","41,373,371.71","No"
"0xc1d0bd227b19816b16e4956d42daec338e851834","41,373,371.71","No"
"0x7b26ae9174075feba760b39ef44ca5a18ee2ce1b","41,373,371.71","No"
"0x0fb637f98174740397a319d3686acb730f7353d1","41,373,371.71","No"
"0x5ff38acdf5c1e308d8a6c3fa82fb574ca95cd7a8","41,373,371.71","No"
"0x068a32d3ebb7481ecbc226fc6d3b1fff25f9e825","41,373,371.71","No"
"0x30cceeec52c250ac839fdf8255d0f14be9359290","41,373,371.71","No"
"0x5a140e3d2e46a6a84a8d5a1cff22fceb92271723","41,373,371.71","No"
"0x98316775fad2535a3121c288a46d34c0a67bea3b","41,373,371.71","No"
"0x3fd26eda04344456a3768bb8504d24de81ee7b6b","41,373,371.71","No"
"0x19be45e812fbe15597f3a052be1f5f2f0dc201b2","41,373,371.71","No"
"0xa17778f77c8f26199219ead764d0bbe74ce6e8a8","41,373,371.71","No"
"0x8fa05c885c88ac966c32511983f40d7364032ac7","41,373,371.71","No"
"0x9d84548a1454f4d60725eb7f12631f2973423995","41,373,371.71","No"
"0x29c837c591e3d07969b2b7e4c454e576cac55236","41,373,371.71","No"
"0x66e9aa7593683d1d8771265ac833cad5bf0e97f6","41,373,371.71","No"
"0x11fab9134c4169377b297bc2c0c82891bbbe3d34","41,373,371.71","No"
"0x13c90c196e0ca4b3cb39d16f9b005165ff0793c4","41,373,371.71","No"
"0xa828fed3c5ed8f72285659d1d9c08464d5563a6e","41,373,371.71","No"
"0xe085b240c272f83ef9434e39a0829c0aaad3f330","41,373,371.71","No"
"0x2ac43a6b64f1e93430c2e2386a93a23702390d30","41,373,371.71","No"
"0xc00a772dcac0604aef23c053c9ac7ae470e38fbf","41,373,371.71","No"
"0x7300d710cfce8ad961eb7c88bef7c3d44ba2ecc1","41,373,371.71","No"
"0x17803b11093c9aaaf925d93f239010fea5cdda66","41,373,371.71","No"
"0xeaa9718d02fca2d3354c45f6ac828d49ef636047","41,373,371.71","No"
"0x73831da9005709439ee08f6d580cba7de32acb85","41,373,371.71","No"
"0xc7e07e8c9698b6f81a7f9d1e783f7dc8f8bc111d","41,373,371.71","No"
"0xad5c6197e84e865f66448e443c05a9cc939b67fd","41,373,371.71","No"
"0xe421f41e3bba9fa595e6256847c1910edb3a5b72","41,373,371.71","No"
"0x50e309cead54798ebc80b08111b529b8da3fdfcf","41,373,371.71","No"
"0x680c6ed9fc4dc9a5b27e90a21fdc5155a9f14f7e","41,373,371.71","No"
"0x6dda8d7c1c5df90b3c00fc06de9188a80aab6980","41,373,371.71","No"
"0x4ffe2f674c4afa078554cb2e5a6a672452b6c290","41,373,371.71","No"
"0xb0fecff8ab2b45778cc022f7f0f98d0a2b0133a0","41,373,371.71","No"
"0x5d2fef1a1ebcef4a2c2a3dece5ddc31002bef578","41,373,371.71","No"
"0x154b280f7dc4061f3a448a5f7ecb9f76788e957f","41,373,371.71","No"
"0x1891ee99b40d9b9581a5b07d637c776f832981fd","41,373,371.71","No"
"0x1c89c5d29ae83727e79c31a83dc45322d78ab679","41,373,371.71","No"
"0xc6749ccb3d09a0eb91c451f1a318567e74b0eddd","41,373,371.71","No"
"0x1487c9ba603dabb60ac03d6e4f4c1e133d3d4381","41,373,371.71","No"
"0x792e0210835c5af6d81bb197dc787d47493e01ec","41,373,371.71","No"
"0xfc0ba74e336d5862ba7c037ef85e0c079eb6a3bf","41,373,371.71","No"
"0x03f45d8e89bb4f3a8eb84fec793155138ce4c963","41,373,371.71","No"
"0xbe73eec01669dc666c44921a448f829c302c0f76","41,373,371.71","No"
"0xd3b5f8a365f258ce92877be7a98d357333f19a9c","41,373,371.71","No"
"0xeb1b7c1adc731239a97a6db151a0f12f57924431","41,373,371.71","No"
"0x5acb6548a843147cc71a4c374f82d4c89be66663","41,373,371.71","No"
"0x0a0d9e55f010fee11d383313bc44517c4d33907c","41,373,371.71","No"
"0xb86adf9cfd9f547d34d5acf26b9ca95b2a60e87f","41,373,371.71","No"
"0x2e777a4f557c19a3f2bccf1d033c0cb7ea0722aa","41,373,371.71","No"
"0xb79157bca1635f4731df5828f2a28a0cbfc799ce","41,373,371.71","No"
"0x75906f531f66fecfe1c5a10f39dcfd8a834ffed9","41,373,371.71","No"
"0x599fb9dafb6224ef4b0123533032722b1ba4a3b9","41,373,371.71","No"
"0x54bdee864aeb79de9190bc90299be0123ef0fec3","41,373,371.71","No"
"0x9cbdd8690507cdf3f690a952e51c1553cc297b3c","41,373,371.71","No"
"0xa34d6ce0e9801562e55c90a3d0c7a1f8b68287ff","41,373,371.71","No"
"0x04042b374afcf097e20aedea4c2a9c8a81b9c733","41,373,371.71","No"
"0x7ba1fcaf5724f2adfe975a261952a80964d01314","41,373,371.71","No"
"0xc3d479fe53ccd275e1af7b2486845af105103e3a","41,373,371.71","No"
"0xc95332cd0f986dc8bfa9ec137bb846530bb7c993","41,373,371.71","No"
"0xe4ec7681b282bb1bad3666f6d0d05c568720f5c9","41,373,371.71","No"
"0xcc3abb5d69a16361c48bcd3af144ebbf8db8b971","41,373,371.71","No"
"0x4d681ef4edc1e3418d3a7d57a69a120736a0fd50","41,373,371.71","No"
"0x3d46a3811029e7b731f83dccb4b883858f5b21c5","41,373,371.71","No"
"0x7ed716a3c0a634fa033cad0e53bc5fdbc838e23b","41,373,371.71","No"
"0x7d27c4dfb89debdca398c5ddf0f9b94b07d4eb75","41,373,371.71","No"
"0x805bc5c9b3fbb69880bed5083504d7d5bf46e640","41,373,371.71","No"
"0xb43a95dcfd72572d20ed07ade4ea2708b08fbd2b","41,373,371.71","No"
"0xd389929763b8c76e4e86a78fe248d4a3c09be71e","41,373,371.71","No"
"0xa0de2558f0da377540b06c14db39d15a8c255893","41,373,371.71","No"
"0x2d34cef5ef824cdcab2970277c3ae0dd46ffb778","41,373,371.71","No"
"0x021fc592b97301c41ab5a3bd9bf5dab09747bf8d","41,373,371.71","No"
"0xc526460b16dd67cbbd13f7fbfcaf4f002d0cf383","41,373,371.71","No"
"0xf2043513d5bd0def58f9ca635abf1ca8dc68b7ac","41,373,371.71","No"
"0xf2507d8e211effd3914fe7864fe327e7f5709fe2","41,373,371.71","No"
"0xadc71ac0db448b523f02b54668d980c37955d4bd","41,373,371.71","No"
"0xb76cea8928fc5f78a7df53c7b75a825e1ac0de92","41,373,371.71","No"
"0xacc17352fa69a8e7e40fed3690ebffe4a64fc07f","41,373,371.71","No"
"0xa9c87b13840089e320be70da8ebdc54ce15a427d","41,373,371.71","No"
"0xf84c7b497e6f4f8beba75c776d6c1fde7f431bef","41,373,371.71","No"
"0x54973508ccfba18072db8ac133ab4a4f91eebdd2","41,373,371.71","No"
"0x08e30e470a7568332064aa2a285ad5e272a7541d","41,373,371.71","No"
"0x375b451973d6d6367ceac9d83699c32ecc46b2e2","41,373,371.71","No"
"0xf8d3293945aa19a24b3be8dd7623fbbd7b76b01b","41,373,371.71","No"
"0x7b0f080059e7d0bfbf77d7977961a333f53221f4","41,373,371.71","No"
"0x172455c005a8e5ee6b5148ddd9e2c14e8c5b41d3","41,373,371.71","No"
"0x328809a567b87b6123462c3062e8438bbb75c1c5","41,373,371.71","No"
"0xc830cc2c71269a02a7acd601c6597f3cd448b39b","41,373,371.71","No"
"0x8f0a5a60fe0575e030e326dc1b63e903e453fe13","41,373,371.71","No"
"0x83ab1eee2a37dc82c5bbc628d4ed48c65cbc0ca2","41,373,371.71","No"
"0x9be9bab7b2e8fcbebd81676856e4e94db286c8ad","41,373,371.71","No"
"0x922278e9d3dc00b858985b576d78b0535756e612","41,373,371.71","No"
"0x32a348ead7ed30d35b96b9f87320fef862033574","41,373,371.71","No"
"0x80e0b5c80d71fbf8f50df48bc5ff541ae9e7c997","41,373,371.71","No"
"0xd281e80c2d2c8f09c22d0039124e94737019620e","41,373,371.71","No"
"0x1359166b224bc49ad651881fc65364e34f55c3dd","41,373,371.71","No"
"0xf0748a48ba840e09ac3ef98fa84e0a3aa76eb568","41,373,371.71","No"
"0x0b23009fa1f337d28771e517c413c776c43b0309","41,373,371.71","No"
"0xc7f0d22a9c7f0c4bd08ef82fe4feb8edf340be76","41,373,371.71","No"
"0x2dfadd2f543669d77652fd298fc8b99bfca91c8f","41,373,371.71","No"
"0x3fb13fd3c83339f65510e1546f8e78a04a80ed4e","41,373,371.71","No"
"0x9922944802128528156a283c186333e2c2501243","41,373,371.71","No"
"0x285cbcb2678d269827bf1b3301b5fbadda5a6e39","41,373,371.71","No"
"0xa41c2bf60cd304575b0f17077280a6064267c31a","41,373,371.71","No"
"0xbde70adfd16ab60f7307787c97a8fe959a80827a","41,373,371.71","No"
"0x2bf785d532248c2a6d8632c0142752cb581b0d5a","41,373,371.71","No"
"0xe05a2e72eecdc6bc1f5757a79abe1dd8b8e9d248","41,373,371.71","No"
"0xe75639d631ad4f3f5e1d000a97c805281715035a","41,373,371.71","No"
"0x1b5a98f755af46d13bc601c3fe7d2a695077f50b","41,373,371.71","No"
"0x819c19975cca05f40f71446aadc04908e347025b","41,373,371.71","No"
"0xd6eb78f8ecdd4ef5c54b4289b8cda575195d7eb2","41,373,371.71","No"
"0x7690275b132a545ef7944626e07a4916f550033f","41,373,371.71","No"
"0xf75c827e09474ce7b00caf0b3bcdcbfca3f12d9f","41,373,371.71","No"
"0xcd528467a3ecc7db1d3aa313a629c1eefdc3a508","41,373,371.71","No"
"0xb1bde4415b4778673ab8b6e6341a52d6e1d3b10f","41,373,371.71","No"
"0x86ac9f6db11657f9387d2904632ca3f74541c395","41,373,371.71","No"
"0x12b58f5331a6dc897932aa7fb5101667acdf03e2","41,373,371.71","No"
"0x1872c1bbb51c9d1129420f8baa4e6b7ddef79dfb","41,373,371.71","No"
"0xa407b1779dc16c0338d3865154965cd4a9e03034","41,373,371.71","No"
"0xe77156b7af6ad0260cf953da6abf579d4dd762a9","41,373,371.71","No"
"0x130e0c941b415497cf4681384215722033766fc1","41,373,371.71","No"
"0x6b01291db2ee6a34a347c789cc3495e290aec96d","41,373,371.71","No"
"0xad03756c766b32e1acefaa28e77d158892b580a6","41,373,371.71","No"
"0x0118e737540cd65e68053c7ec3887f9fca80fd16","41,373,371.71","No"
"0xd7a7c9eff2ffd83ced905193a01f95a9ed08a46f","41,373,371.71","No"
"0x2a71e4e723de1cb15cfe5eda86448ceda64a53ff","41,373,371.71","No"
"0x63cf3c3c5580bba67081973cc5e291f2b39db9ec","41,373,371.71","No"
"0x528fd027d65f0028378e103f6a7f1660d33e4f89","41,373,371.71","No"
"0xf09c3283c64f00096b2947cf164c9d07779b2775","41,373,371.71","No"
"0x1770cf72ff15443f0c6ec05e9c754da5235d4f92","41,373,371.71","No"
"0xa3fca5f59c623f0863a1aa2f20e77e57b89d0626","41,373,371.71","No"
"0x01c40530fac911a50ad080fc6ae251b96a3bac0d","41,373,371.71","No"
"0x24a18ad37bcce7022ec1f360e9c53f31717a513e","41,373,371.71","No"
"0xb0badc6f2f383df0bf25fd34f316a979fb6ad1d6","41,373,371.71","No"
"0x31f6c08b8d6e16b2f04c77afc05bd6328ee099b0","41,373,371.71","No"
"0x25cbdfe9c94d61fa126da3fdf4d875f7a50b504d","41,373,371.71","No"
"0x34623594dfc5687089ed562b993ecdef5e34ba49","41,373,371.71","No"
"0xdd72855b1bed52e6c76096fb32c3c25482b4cb97","41,373,371.71","No"
"0x4f33d206eaeccc0674158bcbcf44711b9454d7ac","41,373,371.71","No"
"0x9f88581f0d99e575c2b6c66cd63936fbedffd21f","41,373,371.71","No"
"0x0ef791a46380a148ebd509a07766e53a21a1bef1","41,373,371.71","No"
"0x533726c91e4cc088243a0ac2ce599ec07fd36909","41,373,371.71","No"
"0x59642c776e89c657cf92a45416344cd532e86d48","41,373,371.71","No"
"0xf6934d7f21e914436847703716c34de0a4de326c","41,373,371.71","No"
"0x8fcd584834e70075be97b597fe848fb2610ff2fc","41,373,371.71","No"
"0x3bf080d9a3b85954173c5e6f3283e5b235fbcd18","41,373,371.71","No"
"0xba0f9bdd7283259a90f1183dc217bbc114eb0489","41,373,371.71","No"
